"t","y","dy","Filter"
"57488.1425161924","4.16512","0.0712596106372281","U"
"57488.4789024876","4.1474907","0.0710364636297463","U"
"57488.6121301137","4.1626096","0.0712016885241167","U"
"57489.3393483109","4.1300456","0.0707390984901831","U"
"57489.4852071536","4.096183","0.0703118743202217","U"
"57489.6719704485","4.122552","0.0706330227611722","U"
"57489.8135725501","4.1674902","0.0712929795127818","U"
"57490.4710235612","4.1540122","0.0712135844484998","U"
"57490.6729527048","4.072048","0.0700858406728717","U"
"57490.8812992462","4.1396286","0.0709877888483145","U"
"57491.8070213902","4.1449598","0.0710713724463447","U"
"57492.3333718284","4.0014687","0.0690921529604316","U"
"57492.4667257558","4.03748","0.0695428156251396","U"
"57492.5987295508","4.007765","0.069062442878394","U"
"57492.8742596244","4.0389682","0.0695625804199644","U"
"57493.264060452","4.0712293","0.069895402030413","U"
"57493.5292707064","4.125","0.0706921111597698","U"
"57493.6632209863","4.0077344","0.0692111788076429","U"
"57493.8743691598","4.1157145","0.0705112801575317","U"
"57494.2593729647","4.0471082","0.0695793953259726","U"
"57494.6604858775","4.202209","0.0718878306135985","U"
"57494.7973423799","4.123525","0.0707532353253645","U"
"57495.0053417263","4.110212","0.0706785056816214","U"
"57495.2570985469","4.0674478","0.0699152662007223","U"
"57495.4564186238","3.929682","0.0679489914052962","U"
"57495.8635929578","4.1558977","0.0712019745999213","U"
"57496.2543304786","4.013917","0.0690913873324359","U"
"57496.8602491957","4.1456808","0.071058809909312","U"
"57497.188134072","4.1276342","0.0708347040724364","U"
"57497.3175362465","3.963193","0.068414805603014","U"
"57497.4508173829","4.0744792","0.0700405197042329","U"
"57497.7176291633","4.0637666","0.0698829989498042","U"
"57497.856706758","4.0849783","0.0701984245995657","U"
"57498.24934145","4.057137","0.0698692626620536","U"
"57498.4476438782","4.0755502","0.0700679390463887","U"
"57498.7137816892","4.0088748","0.0691358302506879","U"
"57498.8533729917","4.1008206","0.0703966322131109","U"
"57500.0560985944","3.9818612","0.0686453379819253","U"
"57500.5073897726","3.9997516","0.0689645799967591","U"
"57500.7076032562","3.9608175","0.0685082844896076","U"
"57500.9150636668","4.0284934","0.0693629727860353","U"
"57501.0520761418","4.0296305","0.069300728188601","U"
"57501.2395267608","3.9026908","0.0676626687229188","U"
"57501.5049517955","3.97522","0.068676264864352","U"
"57501.7731342995","3.9976974","0.0690186852591275","U"
"57501.9115683042","3.988888","0.0688363777693722","U"
"57502.1025162072","3.818014","0.0663875824628417","U"
"57502.302795368","3.864549","0.067179205249614","U"
"57502.7696636373","4.0836573","0.0702155654534249","U"
"57502.9108317425","3.902598","0.0677287820528375","U"
"57503.0424740769","3.832271","0.066591357586191","U"
"57503.3057754405","3.858575","0.0668866285072274","U"
"57503.4999578684","3.949494","0.0683111877673395","U"
"57503.6444632245","3.789037","0.0661062398845652","U"
"57503.9038029174","3.7212787","0.0650885146909312","U"
"57504.035241289","3.710424","0.0649222868474244","U"
"57504.2958468466","3.824946","0.066633264879053","U"
"57504.495155053","3.7532033","0.0656200992186701","U"
"57504.6985283957","3.6475475","0.0639873651522135","U"
"57505.0993882971","3.6583987","0.0641786911145177","U"
"57505.293921087","3.6418947","0.0639594153766226","U"
"57505.5573602888","3.6673674","0.0642360796945803","U"
"57505.6968414696","3.5890348","0.0631049270216652","U"
"57505.8273928568","3.5958487","0.0633065912369379","U"
"57506.0321317035","3.6734386","0.064361876591906","U"
"57506.2219568517","3.6457006","0.0639994351518087","U"
"57506.4371879768","3.6446063","0.0638821642674335","U"
"57506.6897049026","3.508062","0.0620578335636195","U"
"57506.8243410124","3.6547368","0.0641255231655938","U"
"57507.0213548305","3.735909","0.0653721247897439","U"
"57507.2860620691","3.6993395","0.0648159575059953","U"
"57438.042775121","3.3169068","0.0553077145957845","B"
"57438.3617984963","3.2916246","0.0549280602227312","B"
"57438.4943354897","3.2513234","0.0546313718620226","B"
"57438.6946996373","3.4356612","0.0567291854692396","B"
"57438.8958336404","3.1419593","0.0532022643595449","B"
"57439.0380493911","3.3382985","0.0557591619735423","B"
"57439.359699894","3.339888","0.0555634945922495","B"
"57439.5671797172","3.3039482","0.0552374684754402","B"
"57439.7041326119","3.2873047","0.0550090094465556","B"
"57439.8928927462","3.267121","0.0549248487948414","B"
"57440.035766108","3.209466","0.0538882015731555","B"
"57440.4235982138","3.2657094","0.0545937269765364","B"
"57440.5662286227","3.2641357","0.0546174053108139","B"
"57440.7624439958","3.3770895","0.056277946899454","B"
"57440.8993161534","3.251084","0.0543858476123397","B"
"57441.0330340476","3.3108516","0.0551944351209508","B"
"57441.4211361549","3.2842913","0.0549028625186846","B"
"57441.5657844579","3.311876","0.0553850075218057","B"
"57441.7654183152","3.3261524","0.0554268558861664","B"
"57441.89598618","3.2550504","0.0544781407569304","B"
"57442.0295616561","3.2546696","0.0545206126675669","B"
"57442.4182233232","3.280675","0.0549742374347179","B"
"57442.5529066447","3.2843103","0.0550658055490506","B"
"57442.7586897532","3.4600517","0.0573521156175398","B"
"57442.8935593775","3.2546445","0.0546094655010068","B"
"57443.0283056719","3.4088197","0.0566053349833846","B"
"57443.4138929527","3.3565117","0.0559752098796593","B"
"57443.8132545322","3.34283","0.0558126020326827","B"
"57444.0214771553","3.3439976","0.0558249936183424","B"
"57444.344517946","3.3101438","0.0553677992651073","B"
"57444.4778633377","3.382103","0.0563338370799341","B"
"57444.7485336038","3.310095","0.0551271861399925","B"
"57444.8797248408","3.2450323","0.0545532916376424","B"
"57445.3420133781","3.345846","0.0557780586524742","B"
"57445.4086678154","3.345278","0.055829381764014","B"
"57445.6760241362","3.409403","0.0566732253208134","B"
"57445.876945508","3.3278945","0.0556575987021654","B"
"57446.0185578197","3.3020597","0.055267223965672","B"
"57446.3394298903","3.3324275","0.0557204234853681","B"
"57446.473285974","3.239426","0.0543054038769992","B"
"57446.6713731505","3.3100228","0.0554355329347715","B"
"57446.8745227392","3.2923246","0.055206187703352","B"
"57447.0815844554","3.2822472","0.0548724806889899","B"
"57447.3359341435","3.2293497","0.0543950264906641","B"
"57447.4701525101","3.355801","0.055856142538642","B"
"57447.6027605777","3.3278617","0.0554572885669613","B"
"57447.9400162158","3.2878394","0.0549132690157696","B"
"57448.0077711439","3.2929998","0.0550099389075073","B"
"57448.333455596","3.3145575","0.0554025041446892","B"
"57448.5327969927","3.3318034","0.0555820913707327","B"
"57448.7325683121","3.3091687","0.055353723097077","B"
"57448.9365199175","3.2595668","0.0548072101223332","B"
"57449.0065632518","3.2761713","0.0547500796312328","B"
"57449.2635787022","3.3095346","0.0554070807307925","B"
"57449.4636236540","3.2725216","0.054774105908792","B"
"57449.6621859235","3.275912","0.0549993798377394","B"
"57449.9399694575","3.2249323","0.054310489631495","B"
"57450.0050274916","3.292816","0.0551582075475597","B"
"57450.2070996253","3.328679","0.0555181682938837","B"
"57450.3934438032","3.254129","0.0547260127849537","B"
"57450.5918438454","3.2545215","0.0546560152985667","B"
"57450.8008632032","3.3099957","0.0553534890912295","B"
"57451.0053099601","3.217714","0.0542160162907313","B"
"57451.2576221903","3.2087407","0.053883278271968","B"
"57451.4566277684","3.3089603","0.0554081161371588","B"
"57451.6562210407","3.271045","0.0546864403990002","B"
"57451.9260060931","3.3069677","0.055404604385662","B"
"57452.0640257782","3.2242824","0.0541310066619157","B"
"57452.2550573624","3.278529","0.0552305789478216","B"
"57452.4583041103","3.2851427","0.0548984530169539","B"
"57452.6529474177","3.227908","0.0542864320912034","B"
"57452.9226053684","3.2476355","0.0545494586370136","B"
"57453.1278632881","3.276283","0.0547852196135634","B"
"57453.2517370149","3.3471262","0.05587954812121","B"
"57453.4493766134","3.2632354","0.0547929039314475","B"
"57453.6486778141","3.300622","0.0552544106068123","B"
"57453.9190480195","3.3330404","0.0557522038920509","B"
"57454.0562394227","3.2247927","0.0543458954135643","B"
"57454.2466107164","3.1602183","0.0535135236946854","B"
"57454.4559733173","3.3125487","0.0554424685856212","B"
"57454.7118955705","3.2237698","0.054266137614574","B"
"57454.9841301281","3.2882297","0.055191429259229","B"
"57455.0521039469","3.2863205","0.0551319174899551","B"
"57455.245154016","3.3454735","0.0557021121974629","B"
"57455.4435165698","3.3368504","0.0557960123405497","B"
"57455.7110540943","3.150242","0.0532971279600701","B"
"57456.0485748814","3.2245047","0.0543513793937325","B"
"57456.174187828","3.390047","0.0564351445126539","B"
"57456.6391335336","3.3528654","0.055933609454199","B"
"57456.9079169727","3.3933095","0.0566118060670978","B"
"57457.04449954","3.374293","0.0563013514642649","B"
"57457.3125716019","3.276308","0.0549937895080191","B"
"57457.4469345237","3.3228564","0.0556071272448964","B"
"57457.7032692827","3.398992","0.0566090515078852","B"
"57457.9042259008","3.3802303","0.0563576144746177","B"
"57458.0395183539","3.3799745","0.0563912768886279","B"
"57458.2492152643","3.449903","0.0572347359278866","B"
"57458.4401576919","3.4294074","0.0568389698645202","B"
"57458.7010637351","3.4326213","0.0569966320196831","B"
"57458.9058781684","3.573894","0.0589419408364236","B"
"57459.1055953381","3.4576247","0.0573453007349882","B"
"57459.3019700657","3.578031","0.0589014311805201","B"
"57459.4976066062","3.5379658","0.0584642944112633","B"
"57459.965459789","3.5078518","0.0580347475679132","B"
"57460.1110320033","3.5112595","0.0585856496678803","B"
"57460.4950234795","3.5367142","0.0583920453785705","B"
"57460.6972909757","3.473318","0.0575215903182898","B"
"57460.8967370005","3.5362873","0.0583296182046138","B"
"57461.1661352277","3.6018196","0.0592779108230597","B"
"57461.690405004","3.4902833","0.0577333889333797","B"
"57461.9566085413","3.6375644","0.0597755564167588","B"
"57462.1652025836","3.6070224","0.0593229207006946","B"
"57462.2893761085","3.523586","0.0582735162094134","B"
"57462.4881557867","3.4461095","0.0571747163190673","B"
"57462.7586299046","3.6344988","0.0596957897276237","B"
"57463.0198395424","3.611129","0.0594089349979117","B"
"57463.2855710738","3.612237","0.0594664418524681","B"
"57463.5510746015","3.7201355","0.0608889902030297","B"
"57463.6838002303","3.733276","0.0610257937983698","B"
"57463.8879770875","3.5669703","0.0588719124312829","B"
"57464.0254925233","3.679801","0.0602867074315932","B"
"57464.2892735332","3.643377","0.059816050672038","B"
"57464.6823300249","3.590682","0.0591285484714299","B"
"57464.8855684103","3.8593366","0.0627463450943791","B"
"57465.0249308278","3.6817575","0.0602036123239113","B"
"57465.2256731939","3.683298","0.0602240850607266","B"
"57465.4137078159","3.4911364","0.0577313896321442","B"
"57465.877052809","3.630379","0.0596016644695557","B"
"57466.0098700338","3.5326166","0.0584039397917479","B"
"57466.2100540662","3.730197","0.0609795909044286","B"
"57466.4081116832","3.6376928","0.0597404859381663","B"
"57466.6088214454","3.6094066","0.0593627229266074","B"
"57466.9417306089","3.6194277","0.059499930478667","B"
"57467.0104703094","3.6454807","0.0598609412664275","B"
"57467.2063169528","3.5631217","0.0587731970910214","B"
"57467.4121769373","3.6452903","0.0598054162036775","B"
"57467.6104425355","3.604129","0.0592898373495993","B"
"57467.8707372282","3.4749364","0.0576144688867512","B"
"57468.0785223029","3.559246","0.0586994334872281","B"
"57468.2018421085","3.5972795","0.0591923791276907","B"
"57468.4017006394","3.5643184","0.0587988200376446","B"
"57468.6014285711","3.7468987","0.0612372583233932","B"
"57468.9435412936","3.441692","0.0571712719158259","B"
"57469.005219048","3.5848342","0.0589889081409044","B"
"57469.198685766","3.5043816","0.0579265501317162","B"
"57469.531329939","3.48184","0.0576541432109294","B"
"57469.7980630139","3.5237035","0.0581748801007877","B"
"57470.0103208352","3.6244923","0.0595688518661662","B"
"57470.1970412251","3.5833488","0.0589966991772835","B"
"57470.4754929524","3.5509254","0.058541149529414","B"
"57470.6097611880","3.541065","0.0583803100082351","B"
"57470.809619976","3.4757933","0.0576494588457329","B"
"57471.0752741","3.4230878","0.0567068276805707","B"
"57471.3357007164","3.5806844","0.0589473571489418","B"
"57471.4683281132","3.613653","0.0593726504583732","B"
"57471.6614355721","3.6048672","0.0593289214968271","B"
"57471.8593324540","3.6019886","0.0592381862798077","B"
"57472.1294871516","3.5880932","0.0590856013877981","B"
"57472.2642036066","3.640783","0.0597492230555969","B"
"57472.4647240657","3.650698","0.059903048127868","B"
"57472.6572470626","3.6895522","0.06042892034896","B"
"57472.9300049626","3.6523973","0.0599307628876023","B"
"57473.0598918562","3.5901227","0.0590735283737083","B"
"57473.2613459226","3.536373","0.0582980813295283","B"
"57473.4650479434","3.5701704","0.0587952473523415","B"
"57473.6605135965","3.7209846","0.0607825400145172","B"
"57473.9317293119","3.6755806","0.0602044463471377","B"
"57474.0595498611","3.5634364","0.0586325100863751","B"
"57474.3163138153","3.452435","0.0573065863233339","B"
"57474.5190025304","3.6507547","0.0598482315490764","B"
"57474.6474467186","3.6126863","0.0593867472588138","B"
"57474.9817494717","3.6037718","0.0593393537579074","B"
"57475.117533383","3.6065972","0.0593355421565605","B"
"57475.2458496227","3.4886123","0.0577705628998478","B"
"57475.445337385","3.488133","0.0577715136644956","B"
"57475.6444996105","3.5416247","0.0584800305869834","B"
"57475.9782417242","3.596858","0.0592061807257092","B"
"57476.0467217236","3.6536637","0.0599855798500206","B"
"57476.1812760528","3.5096627","0.0580611241233436","B"
"57476.4516955911","3.5908593","0.0591069156794841","B"
"57476.5899125981","3.606312","0.0592894096538949","B"
"57476.9765977066","3.5784848","0.0589883362709719","B"
"57477.0426867993","3.4801385","0.0576811504824674","B"
"57477.1739226999","3.445825","0.0572225375585037","B"
"57477.4398963359","3.6380573","0.0597814310016268","B"
"57477.6412531535","3.7089686","0.060623921737186","B"
"57477.9056750731","3.541375","0.0584160081301145","B"
"57478.038437039","3.7035818","0.060690151599946","B"
"57478.2365774473","3.5581923","0.0586527102015825","B"
"57478.435782058","3.449474","0.0571595907086494","B"
"57478.635612859","3.5770862","0.0589212292324214","B"
"57478.9015892064","3.5867326","0.059084957318958","B"
"57479.1003414983","3.478076","0.0575624417076067","B"
"57479.2335691838","3.4761287","0.05760411158264","B"
"57479.4467496479","3.4523982","0.0572856060802244","B"
"57479.7030304412","3.4617613","0.0574336064549964","B"
"57479.8994512015","3.5742547","0.058955154824768","B"
"57480.0975824","3.5084576","0.0579954885914899","B"
"57480.3789864036","3.638878","0.0597729768453754","B"
"57480.5640180734","3.5617203","0.0588105010865979","B"
"57480.6970618422","3.5957226","0.0592330913513113","B"
"57480.8961369848","3.5804933","0.0590157930379541","B"
"57481.1623005077","3.5159873","0.0580867080818369","B"
"57481.2949301351","3.536736","0.0583077623950201","B"
"57481.5606284547","3.3693673","0.0561914221388437","B"
"57481.7594007392","3.5310835","0.0583077867126067","B"
"57481.8927501834","3.4617305","0.0574186252318149","B"
"57482.1593445951","3.5149584","0.0581370251403055","B"
"57482.3586387898","3.5828775","0.0588439032671842","B"
"57482.557244873","3.3972635","0.0565723380777997","B"
"57482.7571348675","3.4232454","0.0569358790448797","B"
"57482.890604036","3.560731","0.0587401580761512","B"
"57483.1557959861","3.4130488","0.0567843254150419","B"
"57483.2884434854","3.556638","0.0586464880486625","B"
"57483.4890354882","3.5193772","0.0582016617770538","B"
"57483.6223577155","3.526912","0.0583030468906737","B"
"57483.8216681995","3.586044","0.0590650108444127","B"
"57484.1539771203","3.56773","0.0587531159916317","B"
"57484.2865911831","3.5470057","0.0584963575949953","B"
"57484.4867541255","3.554205","0.0586791937315184","B"
"57484.686177403","3.5757692","0.0589502485585942","B"
"57484.8186785163","3.514007","0.0581734906700779","B"
"57485.1513446617","3.5829443","0.0590593439927825","B"
"57485.3510014822","3.4523183","0.0573135902935368","B"
"57485.4975922339","3.600953","0.059288181792984","B"
"57485.7532571311","3.4681015","0.0575007332442129","B"
"57485.8199239183","3.4643912","0.057421689066282","B"
"57486.149755932","3.6149164","0.0594610586099319","B"
"57486.3561568965","3.4936216","0.057891641212398","B"
"57486.4925298603","3.541291","0.0583290983196939","B"
"57486.6268481579","3.5066717","0.0580735742412034","B"
"57486.8258794375","3.464732","0.0575495861458959","B"
"57487.1463263014","3.5170797","0.0581393647782001","B"
"57487.2845039157","3.4662936","0.0574313134656866","B"
"57487.4824500238","3.368088","0.0561582773697397","B"
"57487.6787681122","3.4462437","0.0572179335893428","B"
"57487.8233646117","3.5222503","0.0582709781334309","B"
"57488.143774816","3.437829","0.0571266186954444","B"
"57488.4801615884","3.5096834","0.058084018542989","B"
"57488.6133830672","3.4239206","0.0569575806883313","B"
"57489.1412976657","3.505498","0.0579660850345312","B"
"57489.3406152829","3.3952872","0.0565384988205915","B"
"57489.486465596","3.4357374","0.0570869671883251","B"
"57489.6732416147","3.5151152","0.0580831288725981","B"
"57489.8148253523","3.467644","0.0574676481336781","B"
"57490.1385172897","3.4275256","0.0569385172364539","B"
"57490.4722795999","3.3684447","0.0562458283638787","B"
"57490.6742142376","3.38891","0.0564781356149275","B"
"57490.8825553172","3.4234473","0.0569944589728152","B"
"57491.3357411778","3.360416","0.0560914354856472","B"
"57491.5350442295","3.2034132","0.0540633618840757","B"
"57491.6683535095","3.299322","0.0553061831565867","B"
"57491.8082798123","3.4593866","0.0574653470590372","B"
"57492.3346252662","3.346449","0.0559111486651533","B"
"57492.467981794","3.316134","0.0554845599187896","B"
"57492.5999830473","3.352894","0.0559784191094235","B"
"57492.8755131635","3.4051382","0.056766801730593","B"
"57493.2653316993","3.367392","0.0560702273116773","B"
"57493.5305219403","3.301291","0.0552360126661188","B"
"57493.6644761579","3.421553","0.0569272084638857","B"
"57493.8756268107","3.2644128","0.0547940234100311","B"
"57494.2606294316","3.382032","0.0563236937721854","B"
"57494.460636692","3.2787795","0.054925874610801","B"
"57494.661740238","3.4056125","0.056662611136608","B"
"57494.7986003669","3.4916667","0.0579113321838021","B"
"57495.0066005911","3.4973685","0.0579515224831667","B"
"57495.2583687353","3.3103982","0.0554683505181812","B"
"57495.457672524","3.3639968","0.0561723537910098","B"
"57495.8648538187","3.4899458","0.0578733265865985","B"
"57496.0030339193","3.368187","0.0562194250519188","B"
"57496.2555992863","3.380901","0.0563376298070562","B"
"57496.4548842795","3.442136","0.0579113380122406","B"
"57496.8615169074","3.384359","0.0564459959768574","B"
"57497.1893919769","3.3529986","0.0560948355703194","B"
"57497.3187925119","3.4490294","0.057285910723612","B"
"57497.4520804093","3.3907274","0.0565127946789776","B"
"57497.7188934281","3.4704268","0.0576179650243641","B"
"57497.8579600243","3.353512","0.0560802357937118","B"
"57498.0649431156","3.4140744","0.0568013567910496","B"
"57498.2505973962","3.3211837","0.0555924288712229","B"
"57498.4489017125","3.316211","0.0555848119678271","B"
"57498.7150385625","3.3858814","0.0565089670317907","B"
"57498.8546275973","3.432557","0.057113153411048","B"
"57499.0666823693","3.3087804","0.0554205430024152","B"
"57500.0573516462","3.384575","0.0564552130185184","B"
"57500.309662412","3.267618","0.0549067302978198","B"
"57500.5086447581","3.4487702","0.0573184149191523","B"
"57500.7088631308","3.2749614","0.0550527542856054","B"
"57500.9163210595","3.4298688","0.0570669162973655","B"
"57501.0533312547","3.4022742","0.0566520162357468","B"
"57501.2407844038","3.4475257","0.0573283485645844","B"
"57501.5062148366","3.3847077","0.0565044040430331","B"
"57501.7743911491","3.4275076","0.0570778233595812","B"
"57501.9128233998","3.3491263","0.0560259130976056","B"
"57502.1037747024","3.3923856","0.0565809763959469","B"
"57502.3040634602","3.3706202","0.056284229903439","B"
"57502.7709180792","3.3017856","0.0554530413799974","B"
"57502.9120919092","3.3106083","0.0555378962607481","B"
"57503.0437316185","3.304674","0.0554044412606943","B"
"57503.3070350514","3.3627723","0.0561706370287578","B"
"57503.5012056972","3.3219785","0.0556825193979921","B"
"57503.6456914738","3.2101183","0.0567974961186962","B"
"57503.9050570153","3.2171802","0.0542964348516135","B"
"57504.036498923","3.2246432","0.0544152868494017","B"
"57504.2971053217","3.258308","0.0548285650152978","B"
"57504.4964163936","3.235104","0.0545245836997251","B"
"57504.6997818194","3.1498072","0.0533484046250255","B"
"57505.1006492156","3.2414223","0.0544667207227332","B"
"57505.2951919407","3.18943","0.0539358367779256","B"
"57505.5586299579","3.1859254","0.0538760873087346","B"
"57505.6980900818","3.2068576","0.0541154946072739","B"
"57505.8286546557","3.1800307","0.0538185817702454","B"
"57506.0333887756","3.1976273","0.0539385195295785","B"
"57506.2232109834","3.259376","0.0548563026393962","B"
"57506.4384437266","3.0873375","0.0525300709000869","B"
"57506.6909632223","3.2093336","0.0540737607426525","B"
"57506.8255970135","3.0987362","0.0527678625739521","B"
"57507.022613667","3.20176","0.0541510815030562","B"
"57507.2873257902","3.29856","0.0553918074279824","B"
"57438.0464056178","3.079787","0.0650545736310812","V"
"57438.365432356","3.060367","0.0645220198224566","V"
"57438.4979760794","2.9877678","0.0638554559291384","V"
"57438.6983289875","3.1632523","0.0660458655822637","V"
"57438.8994673962","3.0264728","0.0643656978467589","V"
"57439.0416759458","3.2197518","0.0671616225175492","V"
"57439.3633534692","3.0494677","0.0643925452167968","V"
"57439.5708172768","3.1189637","0.0654957585346192","V"
"57439.7077761747","3.114234","0.0655082542324473","V"
"57439.8965201742","3.0426315","0.064837728929225","V"
"57440.0393929384","3.1482253","0.0660097947626596","V"
"57440.4272330064","2.9743057","0.0632422147757959","V"
"57440.5698674603","3.161972","0.0659897684368384","V"
"57440.7660757491","3.0903733","0.0653864755244713","V"
"57440.9029451068","3.0135914","0.0638665665800974","V"
"57441.0366724463","3.0698375","0.0648054030150564","V"
"57441.4247679162","3.0417763","0.064379995487658","V"
"57441.5694145126","3.121418","0.065684357935105","V"
"57441.7690419302","3.109181","0.0652534831968337","V"
"57441.8996179299","3.159454","0.0658884170951691","V"
"57442.0332068472","3.039878","0.0643672780780271","V"
"57442.4218682054","3.026967","0.064556139429565","V"
"57442.5565416523","3.060297","0.0650329093081734","V"
"57442.7623324044","3.1322082","0.0660552168523485","V"
"57442.8972091703","3.055784","0.064825625684077","V"
"57443.0319373038","3.11202","0.0656495386770778","V"
"57443.4175212976","3.1027325","0.0656056856179398","V"
"57443.8168863485","3.1027613","0.0654755402176956","V"
"57444.0251026131","3.1465587","0.0661767582989571","V"
"57444.348150879","3.1008643","0.0655049073377575","V"
"57444.4814970263","3.1703088","0.0664991941541498","V"
"57444.7521701948","3.2123376","0.0666115788799314","V"
"57444.8833538932","2.9009913","0.0628216407186373","V"
"57445.3456484549","3.041654","0.0643541371097481","V"
"57445.4123041424","3.09253","0.0652870228800574","V"
"57445.6796524028","3.0853904","0.0654387228226649","V"
"57445.8805757346","3.095346","0.065644312699323","V"
"57446.022191168","2.942429","0.0631283264832632","V"
"57446.3430658244","3.157687","0.0664347982535504","V"
"57446.4769146234","3.163074","0.0663526093298081","V"
"57446.6750097839","3.104616","0.0656946666674178","V"
"57446.8781543637","3.044482","0.0648623918625371","V"
"57447.0852168193","3.011541","0.0640274042254052","V"
"57447.3395689598","3.0934406","0.0655169527573649","V"
"57447.47378683","3.1385688","0.0658212245832826","V"
"57447.6063965047","3.1567475","0.066035179747246","V"
"57447.9436434472","3.086631","0.0650053697404011","V"
"57448.0113993955","3.044044","0.064454037830536","V"
"57448.3371003986","3.040271","0.0645028461035777","V"
"57448.5364345669","3.037607","0.0643629861893426","V"
"57448.736195557","3.132159","0.0660699513658584","V"
"57448.9401673996","3.079123","0.0654629994875479","V"
"57449.0101967478","3.0729945","0.0647196000435068","V"
"57449.2672115213","3.0627685","0.064971362729453","V"
"57449.4672538793","3.037363","0.0643499418048723","V"
"57449.6658162809","3.1209485","0.0658718528616158","V"
"57449.9436240756","3.1914114","0.0668637598546918","V"
"57450.0086632616","3.099526","0.0655867523214619","V"
"57450.2107240921","3.0518445","0.064535328764303","V"
"57450.3970752434","3.0838586","0.0654365375767405","V"
"57450.595478978","3.1021826","0.0656052610132656","V"
"57450.8044926434","3.033368","0.0645398252408394","V"
"57451.0089396586","3.0966678","0.0655015265874303","V"
"57451.2612514657","3.0930834","0.0649865830212146","V"
"57451.460265734","3.1289326","0.066101203501767","V"
"57451.6598472922","3.0669403","0.0645850453871479","V"
"57451.9296393315","3.16312","0.0667103111197654","V"
"57452.067654805","3.002048","0.0638667277389164","V"
"57452.2586820841","3.0552214","0.0649944571300537","V"
"57452.4619335266","3.1178852","0.0654055721068626","V"
"57452.6565816164","2.9992542","0.0640980985051236","V"
"57452.9262328694","3.0313683","0.0646865629598451","V"
"57453.1315008402","2.9508625","0.0630141417567946","V"
"57453.2553688376","3.0735702","0.0653652931255942","V"
"57453.4530041933","3.033654","0.0646068745043912","V"
"57453.6523069471","3.0757643","0.0651784836925746","V"
"57453.9226840122","3.158079","0.0666177276920074","V"
"57454.0598704741","3.0164747","0.064451613253916","V"
"57454.2502488163","2.9315085","0.0632259683464667","V"
"57454.4596127426","3.0366717","0.064591673126534","V"
"57454.7155281587","3.0983767","0.0654609590516242","V"
"57454.9877683067","3.0428652","0.0649175454236834","V"
"57455.0557380055","2.976314","0.0638809496801241","V"
"57455.2487824338","3.1195485","0.0655609840346006","V"
"57455.4471429164","3.075674","0.0652961458533053","V"
"57455.7146871696","2.9941517","0.0642201058020006","V"
"57456.0522065661","3.0259452","0.0646062085901623","V"
"57456.1778235801","3.216175","0.067298543440308","V"
"57456.6427751527","3.089527","0.0654182935746018","V"
"57456.911549607","3.194732","0.0671110581564304","V"
"57457.0481315543","3.098434","0.0657021560620554","V"
"57457.316209759","3.074247","0.0652072134822287","V"
"57457.4505660488","3.0907565","0.065440753149046","V"
"57457.7069205802","3.0835913","0.0654093102388142","V"
"57457.9078746619","3.170672","0.0666795896395878","V"
"57458.0431478834","3.073732","0.0652751928085365","V"
"57458.252851772","3.2369703","0.0675716040209013","V"
"57458.4437859846","3.233812","0.0671329772239335","V"
"57458.7046977349","3.135093","0.0661216441057413","V"
"57458.9095241464","3.2219643","0.0675241347336608","V"
"57459.1092317926","3.0509524","0.0649954749890704","V"
"57459.3056058529","3.116822","0.065942167783525","V"
"57459.501235283","3.1679967","0.0666617026142508","V"
"57459.9690905339","3.21497","0.067389642220637","V"
"57460.4986660462","3.2873847","0.0684320811089062","V"
"57460.7009293893","3.2333223","0.0673762076554654","V"
"57460.9003694638","3.212232","0.0670563934318751","V"
"57461.1697672432","3.222694","0.0674349969986722","V"
"57461.6940407163","3.3086428","0.068612132706505","V"
"57461.9602536804","3.1370794","0.066137773841186","V"
"57462.1688286028","3.3015728","0.0685298112715995","V"
"57462.2930073468","3.2513787","0.0679178465721237","V"
"57462.4917865451","3.191836","0.0669554035196121","V"
"57462.7622619058","3.2627333","0.0679923926004769","V"
"57463.0234759027","3.3528153","0.0694273629882566","V"
"57463.2892098048","3.28484","0.0682730270289155","V"
"57463.5547124485","3.3588102","0.0693712915767533","V"
"57463.6874355237","3.315178","0.0687737577413348","V"
"57463.8916015143","3.2911984","0.0685330046578793","V"
"57464.0291301226","3.2650488","0.0680228882449329","V"
"57464.2929033002","3.2522667","0.067739211746795","V"
"57464.6859577516","3.2284918","0.0673981057354479","V"
"57464.8892024687","3.2692246","0.0680695079206964","V"
"57465.0285715604","3.2575877","0.0676046074987903","V"
"57465.2293026318","3.3732975","0.069265936335401","V"
"57465.4173518134","3.223637","0.0674178096329504","V"
"57465.8806848896","3.2307504","0.0671992571014843","V"
"57466.0135040295","3.3134807","0.068617969280144","V"
"57466.2136830894","3.3403764","0.0691098634399744","V"
"57466.4117416811","3.3188865","0.0687668215529432","V"
"57466.6124631314","3.353014","0.0691981138400425","V"
"57466.9453611682","3.2861416","0.0683180945556847","V"
"57467.0141086667","3.27462","0.0681704658015676","V"
"57467.2099439177","3.3033723","0.0685717962946548","V"
"57467.41580893","3.175301","0.0665713270246646","V"
"57467.6140777494","3.457962","0.070695438018632","V"
"57467.8743650439","3.1940278","0.0670070319880913","V"
"57468.0821537323","3.2686544","0.0680309283840771","V"
"57468.2054739146","3.1984774","0.0670112891371415","V"
